nohup: ignoring input
[1/395] gsm8k_0003 status=200 ok=True expected=70000 predicted=70000 correct=True latency=12.363s
[87/395] gsm8k_0296 status=200 ok=True expected=370 predicted=370 correct=True latency=11.809s
[88/395] gsm8k_0299 status=200 ok=True expected=500 predicted=500 correct=True latency=15.556s
[89/395] gsm8k_0300 status=200 ok=True expected=31800 predicted=31800 correct=True latency=11.619s
[90/395] gsm8k_0302 status=200 ok=True expected=8 predicted=1 correct=False latency=13.275s
[91/395] gsm8k_0304 status=200 ok=True expected=1300 predicted=1300 correct=True latency=10.968s
[92/395] gsm8k_0305 status=200 ok=True expected=3200 predicted=4800 correct=False latency=14.176s
[93/395] gsm8k_0311 status=200 ok=True expected=2050 predicted=2000 correct=False latency=14.450s
[94/395] gsm8k_0314 status=200 ok=True expected=120000 predicted=120000 correct=True latency=12.918s
[95/395] gsm8k_0319 status=200 ok=True expected=123 predicted=123 correct=True latency=10.899s
[96/395] gsm8k_0321 status=200 ok=True expected=8 predicted=8 correct=True latency=10.489s
[97/395] gsm8k_0323 status=200 ok=True expected=9 predicted=9 correct=True latency=9.973s
[98/395] gsm8k_0326 status=200 ok=True expected=224000 predicted=224000 correct=True latency=13.597s
[99/395] gsm8k_0332 status=200 ok=True expected=8400 predicted=8400 correct=True latency=17.862s
[100/395] gsm8k_0335 status=200 ok=True expected=6 predicted=6 correct=True latency=10.262s
[101/395] gsm8k_0337 status=200 ok=True expected=72 predicted=72 correct=True latency=9.316s
[102/395] gsm8k_0340 status=200 ok=True expected=160 predicted=160 correct=True latency=9.367s
[103/395] gsm8k_0342 status=200 ok=True expected=260 predicted=260 correct=True latency=12.607s
[104/395] gsm8k_0347 status=200 ok=True expected=9 predicted=9 correct=True latency=10.100s
[105/395] gsm8k_0349 status=200 ok=True expected=10 predicted=10 correct=True latency=12.305s
[106/395] gsm8k_0350 status=200 ok=True expected=2640 predicted=2640 correct=True latency=11.873s
[107/395] gsm8k_0351 status=200 ok=True expected=8 predicted=8 correct=True latency=9.555s
[108/395] gsm8k_0354 status=200 ok=True expected=20 predicted=20 correct=True latency=12.343s
[109/395] gsm8k_0360 status=200 ok=True expected=4 predicted=4 correct=True latency=11.305s
[110/395] gsm8k_0362 status=200 ok=True expected=20 predicted=20 correct=True latency=11.586s
[111/395] gsm8k_0364 status=200 ok=True expected=6 predicted=6 correct=True latency=11.206s
[112/395] gsm8k_0368 status=200 ok=True expected=19 predicted=19 correct=True latency=13.723s
[113/395] gsm8k_0370 status=200 ok=True expected=1198 predicted=1198 correct=True latency=13.290s
[114/395] gsm8k_0378 status=200 ok=True expected=50 predicted=50 correct=True latency=11.636s
[115/395] gsm8k_0381 status=200 ok=True expected=803 predicted=760.42 correct=False latency=14.471s
[116/395] gsm8k_0383 status=200 ok=True expected=350 predicted=350 correct=True latency=11.200s
[117/395] gsm8k_0384 status=200 ok=True expected=2 predicted=2 correct=True latency=13.262s
[118/395] gsm8k_0393 status=200 ok=True expected=34 predicted=34 correct=True latency=9.834s
[119/395] gsm8k_0404 status=200 ok=True expected=81 predicted=135 correct=False latency=11.414s
[120/395] gsm8k_0406 status=200 ok=True expected=50 predicted=50 correct=True latency=12.451s
[121/395] gsm8k_0408 status=200 ok=True expected=2000 predicted=2000 correct=True latency=14.415s
[122/395] gsm8k_0409 status=200 ok=True expected=20 predicted=20 correct=True latency=12.504s
[123/395] gsm8k_0410 status=200 ok=True expected=168000 predicted=42000 correct=False latency=11.795s
[124/395] gsm8k_0411 status=200 ok=True expected=3 predicted=3 correct=True latency=10.501s
[125/395] gsm8k_0416 status=200 ok=True expected=350 predicted=350 correct=True latency=13.850s
[126/395] gsm8k_0418 status=200 ok=True expected=3140 predicted=3140 correct=True latency=10.206s
[127/395] gsm8k_0423 status=200 ok=True expected=284 predicted=284 correct=True latency=10.364s
[128/395] gsm8k_0424 status=200 ok=True expected=8 predicted=6 correct=False latency=9.879s
[129/395] gsm8k_0426 status=200 ok=True expected=150 predicted=150 correct=True latency=11.136s
[130/395] gsm8k_0428 status=200 ok=True expected=150 predicted=150 correct=True latency=14.786s
[131/395] gsm8k_0429 status=200 ok=True expected=26 predicted=26 correct=True latency=12.746s
[132/395] gsm8k_0435 status=200 ok=True expected=5 predicted=5 correct=True latency=18.324s
[133/395] gsm8k_0439 status=200 ok=True expected=2 predicted=2 correct=True latency=12.344s
[134/395] gsm8k_0440 status=200 ok=True expected=17 predicted=17 correct=True latency=16.471s
[135/395] gsm8k_0441 status=200 ok=True expected=98 predicted=98 correct=True latency=11.750s
[136/395] gsm8k_0444 status=200 ok=True expected=59 predicted=59 correct=True latency=16.719s
[137/395] gsm8k_0446 status=200 ok=True expected=6 predicted=6 correct=True latency=11.751s
[138/395] gsm8k_0451 status=200 ok=True expected=4 predicted=4 correct=True latency=13.047s
[139/395] gsm8k_0452 status=200 ok=True expected=11050 predicted=11050 correct=True latency=11.034s
[140/395] gsm8k_0453 status=200 ok=True expected=50 predicted=50 correct=True latency=11.584s
[141/395] gsm8k_0461 status=200 ok=True expected=84 predicted=84 correct=True latency=6.971s
[142/395] gsm8k_0466 status=200 ok=True expected=30 predicted=30 correct=True latency=10.044s
[143/395] gsm8k_0467 status=200 ok=True expected=1 predicted=1 correct=True latency=12.409s
[144/395] gsm8k_0478 status=200 ok=True expected=20 predicted=20 correct=True latency=11.455s
[145/395] gsm8k_0480 status=200 ok=True expected=15400 predicted=15400 correct=True latency=11.108s
[146/395] gsm8k_0486 status=200 ok=True expected=220 predicted=220 correct=True latency=6.867s
[147/395] gsm8k_0488 status=200 ok=True expected=4 predicted=4 correct=True latency=5.138s
[148/395] gsm8k_0494 status=200 ok=True expected=25 predicted=25 correct=True latency=14.910s
[149/395] gsm8k_0495 status=200 ok=True expected=21 predicted=53 correct=False latency=17.707s
[150/395] gsm8k_0506 status=200 ok=True expected=1600 predicted=1600 correct=True latency=17.660s
[151/395] gsm8k_0507 status=200 ok=True expected=144 predicted=144 correct=True latency=9.981s
[152/395] gsm8k_0509 status=200 ok=True expected=120 predicted=120 correct=True latency=13.475s
[153/395] gsm8k_0511 status=200 ok=True expected=525 predicted=522 correct=False latency=13.830s
[154/395] gsm8k_0515 status=200 ok=True expected=90000 predicted=90000 correct=True latency=8.019s
[155/395] gsm8k_0519 status=200 ok=True expected=32 predicted=32 correct=True latency=12.311s
[156/395] gsm8k_0528 status=200 ok=True expected=48 predicted=48 correct=True latency=12.694s
[157/395] gsm8k_0529 status=200 ok=True expected=172 predicted=172 correct=True latency=16.381s
[158/395] gsm8k_0530 status=200 ok=True expected=11 predicted=11 correct=True latency=7.884s
[159/395] gsm8k_0531 status=200 ok=True expected=36 predicted=36 correct=True latency=10.992s
[160/395] gsm8k_0532 status=200 ok=True expected=66 predicted=66 correct=True latency=9.508s
[161/395] gsm8k_0533 status=200 ok=True expected=25 predicted=25 correct=True latency=13.341s
[162/395] gsm8k_0534 status=200 ok=True expected=300 predicted=300 correct=True latency=12.230s
[163/395] gsm8k_0535 status=200 ok=True expected=300 predicted=300 correct=True latency=13.737s
[164/395] gsm8k_0542 status=200 ok=True expected=50 predicted=50 correct=True latency=13.782s
[165/395] gsm8k_0543 status=200 ok=True expected=7 predicted=7 correct=True latency=13.015s
[166/395] gsm8k_0551 status=200 ok=True expected=27 predicted=27 correct=True latency=10.845s
[167/395] gsm8k_0553 status=200 ok=True expected=450 predicted=900 correct=False latency=11.975s
[168/395] gsm8k_0555 status=200 ok=True expected=54 predicted=54 correct=True latency=10.863s
[169/395] gsm8k_0565 status=200 ok=True expected=240 predicted=240 correct=True latency=12.198s
[170/395] gsm8k_0571 status=200 ok=True expected=23 predicted=20 correct=False latency=13.366s
[171/395] gsm8k_0573 status=200 ok=True expected=100 predicted=100 correct=True latency=9.868s
[172/395] gsm8k_0577 status=200 ok=True expected=11232 predicted=11232 correct=True latency=9.754s
[173/395] gsm8k_0579 status=200 ok=True expected=48 predicted=48 correct=True latency=15.218s
[174/395] gsm8k_0581 status=200 ok=True expected=500 predicted=500 correct=True latency=12.698s
[175/395] gsm8k_0585 status=200 ok=True expected=2 predicted=2 correct=True latency=11.836s
[176/395] gsm8k_0586 status=200 ok=True expected=40 predicted=40 correct=True latency=10.497s
[177/395] gsm8k_0587 status=200 ok=True expected=800 predicted=800 correct=True latency=11.033s
[178/395] gsm8k_0588 status=200 ok=True expected=30 predicted=30 correct=True latency=16.966s
[179/395] gsm8k_0590 status=200 ok=True expected=15 predicted=15 correct=True latency=13.629s
[180/395] gsm8k_0602 status=200 ok=True expected=104 predicted=104 correct=True latency=12.615s
[181/395] gsm8k_0604 status=200 ok=True expected=1800 predicted=1800 correct=True latency=9.232s
[182/395] gsm8k_0606 status=200 ok=True expected=42 predicted=42 correct=True latency=12.690s
[183/395] gsm8k_0607 status=200 ok=True expected=6 predicted=6 correct=True latency=11.767s
[184/395] gsm8k_0608 status=200 ok=True expected=10 predicted=10 correct=True latency=14.778s
[185/395] gsm8k_0612 status=200 ok=True expected=1450000 predicted=45 correct=False latency=24.916s
[186/395] gsm8k_0623 status=200 ok=True expected=7 predicted=7 correct=True latency=12.315s
[187/395] gsm8k_0627 status=200 ok=True expected=72 predicted=72 correct=True latency=11.799s
[188/395] gsm8k_0630 status=200 ok=True expected=17500 predicted=17500 correct=True latency=11.285s
[189/395] gsm8k_0636 status=200 ok=True expected=4 predicted=3 correct=False latency=16.560s
[190/395] gsm8k_0639 status=200 ok=True expected=12 predicted=12 correct=True latency=11.139s
[191/395] gsm8k_0641 status=200 ok=True expected=43500 predicted=43500 correct=True latency=11.771s
[192/395] gsm8k_0642 status=200 ok=True expected=262500 predicted=262000 correct=False latency=13.721s
[193/395] gsm8k_0643 status=200 ok=True expected=10800 predicted=10800 correct=True latency=13.722s
[194/395] gsm8k_0651 status=200 ok=True expected=142 predicted=142 correct=True latency=12.337s
[195/395] gsm8k_0652 status=200 ok=True expected=2100 predicted=2100 correct=True latency=11.435s
[196/395] gsm8k_0653 status=200 ok=True expected=75 predicted=105 correct=False latency=9.429s
[197/395] gsm8k_0658 status=200 ok=True expected=330000 predicted=330000 correct=True latency=11.477s
[198/395] gsm8k_0660 status=200 ok=True expected=3 predicted=3 correct=True latency=11.827s
[199/395] gsm8k_0663 status=200 ok=True expected=7 predicted=7 correct=True latency=10.027s
[200/395] gsm8k_0667 status=200 ok=True expected=120 predicted=120 correct=True latency=11.820s
[201/395] gsm8k_0673 status=200 ok=True expected=2 predicted=0 correct=False latency=13.784s
[202/395] gsm8k_0676 status=200 ok=True expected=33 predicted=33 correct=True latency=12.182s
[203/395] gsm8k_0677 status=200 ok=True expected=240 predicted=240 correct=True latency=11.239s
[204/395] gsm8k_0682 status=200 ok=True expected=298 predicted=298 correct=True latency=15.898s
[205/395] gsm8k_0683 status=200 ok=True expected=80 predicted=80 correct=True latency=10.668s
[206/395] gsm8k_0684 status=200 ok=True expected=50 predicted=50 correct=True latency=12.416s
[207/395] gsm8k_0690 status=200 ok=True expected=7 predicted=7 correct=True latency=14.610s
[208/395] gsm8k_0691 status=200 ok=True expected=5760 predicted=5760 correct=True latency=10.595s
[209/395] gsm8k_0693 status=200 ok=True expected=32 predicted=32 correct=True latency=12.235s
[210/395] gsm8k_0694 status=200 ok=True expected=68 predicted=68 correct=True latency=11.104s
[211/395] gsm8k_0697 status=200 ok=True expected=145 predicted=145 correct=True latency=12.263s
[212/395] gsm8k_0702 status=200 ok=True expected=200 predicted=200 correct=True latency=8.566s
[213/395] gsm8k_0703 status=200 ok=True expected=2800 predicted=2800 correct=True latency=12.489s
[214/395] gsm8k_0710 status=200 ok=True expected=3000 predicted=3000 correct=True latency=11.508s
[215/395] gsm8k_0711 status=200 ok=True expected=45 predicted=45 correct=True latency=10.745s
[216/395] gsm8k_0712 status=200 ok=True expected=6 predicted=6 correct=True latency=11.178s
[217/395] gsm8k_0722 status=200 ok=True expected=2450 predicted=2450 correct=True latency=11.298s
[218/395] gsm8k_0725 status=200 ok=True expected=18 predicted=18 correct=True latency=12.499s
[219/395] gsm8k_0727 status=200 ok=True expected=10 predicted=10 correct=True latency=12.126s
[220/395] gsm8k_0728 status=200 ok=True expected=112 predicted=112 correct=True latency=11.138s
[221/395] gsm8k_0730 status=200 ok=True expected=1000 predicted=1000 correct=True latency=14.677s
[222/395] gsm8k_0738 status=200 ok=True expected=2 predicted=2 correct=True latency=11.235s
[223/395] gsm8k_0740 status=200 ok=True expected=98 predicted=98 correct=True latency=11.292s
[224/395] gsm8k_0746 status=200 ok=True expected=1100 predicted=1100 correct=True latency=11.336s
[225/395] gsm8k_0747 status=200 ok=True expected=28 predicted=28 correct=True latency=11.633s
[226/395] gsm8k_0751 status=200 ok=True expected=4000 predicted=4000 correct=True latency=13.260s
[227/395] gsm8k_0755 status=200 ok=True expected=89 predicted=89 correct=True latency=17.561s
[228/395] gsm8k_0758 status=200 ok=True expected=75 predicted=75 correct=True latency=14.051s
[229/395] gsm8k_0764 status=200 ok=True expected=100 predicted=100 correct=True latency=9.496s
[230/395] gsm8k_0773 status=200 ok=True expected=50 predicted=50 correct=True latency=11.571s
[231/395] gsm8k_0778 status=200 ok=True expected=4400 predicted=3533.33 correct=False latency=16.985s
[232/395] gsm8k_0779 status=200 ok=True expected=38 predicted=38 correct=True latency=10.847s
[233/395] gsm8k_0780 status=200 ok=True expected=255 predicted=255 correct=True latency=13.591s
[234/395] gsm8k_0781 status=200 ok=True expected=25 predicted=25 correct=True latency=21.487s
[235/395] gsm8k_0784 status=200 ok=True expected=4 predicted=4 correct=True latency=13.097s
[236/395] gsm8k_0785 status=200 ok=True expected=15 predicted=15 correct=True latency=10.133s
[237/395] gsm8k_0797 status=200 ok=True expected=2880000 predicted=2640000 correct=False latency=12.215s
[238/395] gsm8k_0799 status=200 ok=True expected=20 predicted=20 correct=True latency=13.927s
[239/395] gsm8k_0802 status=200 ok=True expected=1240 predicted=1240 correct=True latency=10.704s
[240/395] gsm8k_0803 status=200 ok=True expected=6 predicted=6 correct=True latency=12.856s
[241/395] gsm8k_0804 status=200 ok=True expected=9 predicted=9 correct=True latency=11.502s
[242/395] gsm8k_0807 status=200 ok=True expected=70 predicted=70 correct=True latency=14.210s
[243/395] gsm8k_0811 status=200 ok=True expected=310 predicted=310 correct=True latency=12.979s
[244/395] gsm8k_0813 status=200 ok=True expected=79 predicted=79 correct=True latency=11.274s
[245/395] gsm8k_0814 status=200 ok=True expected=7 predicted=14 correct=False latency=12.120s
[246/395] gsm8k_0815 status=200 ok=True expected=11 predicted=17 correct=False latency=15.424s
[247/395] gsm8k_0816 status=200 ok=True expected=4 predicted=4 correct=True latency=12.360s
[248/395] gsm8k_0828 status=200 ok=True expected=11 predicted=11 correct=True latency=12.577s
[249/395] gsm8k_0830 status=200 ok=True expected=14000 predicted=14000 correct=True latency=10.752s
[250/395] gsm8k_0831 status=200 ok=True expected=1128 predicted=1128 correct=True latency=13.970s
[251/395] gsm8k_0832 status=200 ok=True expected=324 predicted=324 correct=True latency=10.965s
[252/395] gsm8k_0834 status=200 ok=True expected=40 predicted=40 correct=True latency=11.595s
[253/395] gsm8k_0836 status=200 ok=True expected=48 predicted=36 correct=False latency=17.257s
[254/395] gsm8k_0838 status=200 ok=True expected=120 predicted=120 correct=True latency=14.190s
[255/395] gsm8k_0841 status=200 ok=True expected=16 predicted=20 correct=False latency=13.082s
[256/395] gsm8k_0845 status=200 ok=True expected=180 predicted=180 correct=True latency=12.912s
[257/395] gsm8k_0856 status=200 ok=True expected=13 predicted=13 correct=True latency=12.840s
[258/395] gsm8k_0859 status=200 ok=True expected=3430 predicted=3430 correct=True latency=14.565s
[259/395] gsm8k_0862 status=200 ok=True expected=30 predicted=30 correct=True latency=12.510s
[260/395] gsm8k_0863 status=200 ok=True expected=40 predicted=40 correct=True latency=10.687s
[261/395] gsm8k_0872 status=200 ok=True expected=48 predicted=48 correct=True latency=13.795s
[262/395] gsm8k_0877 status=200 ok=True expected=41 predicted=41 correct=True latency=11.212s
[263/395] gsm8k_0878 status=200 ok=True expected=7000 predicted=7000 correct=True latency=10.664s
[264/395] gsm8k_0883 status=200 ok=True expected=5 predicted=5 correct=True latency=14.217s
[265/395] gsm8k_0891 status=200 ok=True expected=25 predicted=25 correct=True latency=12.513s
[266/395] gsm8k_0892 status=200 ok=True expected=55 predicted=55 correct=True latency=14.186s
[267/395] gsm8k_0895 status=200 ok=True expected=26 predicted=26 correct=True latency=12.865s
[268/395] gsm8k_0902 status=200 ok=True expected=1 predicted=1 correct=True latency=14.705s
[269/395] gsm8k_0904 status=200 ok=True expected=16 predicted=16 correct=True latency=13.227s
[270/395] gsm8k_0910 status=200 ok=True expected=38 predicted=38 correct=True latency=11.687s
[271/395] gsm8k_0920 status=200 ok=True expected=90 predicted=90 correct=True latency=12.572s
[272/395] gsm8k_0921 status=200 ok=True expected=47 predicted=47 correct=True latency=11.478s
[273/395] gsm8k_0924 status=200 ok=True expected=2 predicted=2 correct=True latency=10.276s
[274/395] gsm8k_0927 status=200 ok=True expected=1 predicted=14 correct=False latency=19.976s
[275/395] gsm8k_0928 status=200 ok=True expected=85000 predicted=85000 correct=True latency=12.034s
[276/395] gsm8k_0932 status=200 ok=True expected=50 predicted=50 correct=True latency=12.687s
[277/395] gsm8k_0936 status=200 ok=True expected=64800 predicted=64800 correct=True latency=11.298s
[278/395] gsm8k_0937 status=200 ok=True expected=250 predicted=250 correct=True latency=15.839s
[279/395] gsm8k_0939 status=200 ok=True expected=4 predicted=4 correct=True latency=12.547s
[280/395] gsm8k_0944 status=200 ok=True expected=50 predicted=50 correct=True latency=10.375s
[281/395] gsm8k_0946 status=200 ok=True expected=17 predicted=17 correct=True latency=10.811s
[282/395] gsm8k_0949 status=200 ok=True expected=15 predicted=15 correct=True latency=10.916s
[283/395] gsm8k_0951 status=200 ok=True expected=5 predicted=5 correct=True latency=9.438s
[284/395] gsm8k_0953 status=200 ok=True expected=360 predicted=1800 correct=False latency=11.059s
[285/395] gsm8k_0954 status=200 ok=True expected=452 predicted=477 correct=False latency=10.799s
[286/395] gsm8k_0956 status=200 ok=True expected=100 predicted=100 correct=True latency=10.266s
[287/395] gsm8k_0961 status=200 ok=True expected=11 predicted=11 correct=True latency=14.359s
[288/395] gsm8k_0962 status=200 ok=True expected=225 predicted=225 correct=True latency=7.467s
[289/395] gsm8k_0964 status=200 ok=True expected=147 predicted=147 correct=True latency=16.340s
[290/395] gsm8k_0966 status=200 ok=True expected=374 predicted=374 correct=True latency=13.562s
[291/395] gsm8k_0967 status=200 ok=True expected=48 predicted=48 correct=True latency=10.605s
[292/395] gsm8k_0976 status=200 ok=True expected=20 predicted=20 correct=True latency=12.515s
[293/395] gsm8k_0977 status=200 ok=True expected=540 predicted=540 correct=True latency=14.430s
[294/395] gsm8k_0980 status=200 ok=True expected=50 predicted=50 correct=True latency=16.436s
[295/395] gsm8k_0985 status=200 ok=True expected=342 predicted=168 correct=False latency=22.093s
[296/395] gsm8k_0987 status=200 ok=True expected=70 predicted=70 correct=True latency=12.328s
[297/395] gsm8k_0988 status=200 ok=True expected=3 predicted=3 correct=True latency=11.238s
[298/395] gsm8k_0994 status=200 ok=True expected=11 predicted=11 correct=True latency=11.695s
[299/395] gsm8k_0997 status=200 ok=True expected=3 predicted=3 correct=True latency=11.697s
[300/395] gsm8k_1001 status=200 ok=True expected=1 predicted=1 correct=True latency=11.691s
[301/395] gsm8k_1004 status=200 ok=True expected=480 predicted=480 correct=True latency=9.765s
[302/395] gsm8k_1009 status=200 ok=True expected=230 predicted=230 correct=True latency=10.872s
[303/395] gsm8k_1010 status=200 ok=True expected=1875 predicted=1875 correct=True latency=14.839s
[304/395] gsm8k_1012 status=200 ok=True expected=6000 predicted=6000 correct=True latency=18.472s
[305/395] gsm8k_1013 status=200 ok=True expected=94 predicted=56 correct=False latency=29.050s
[306/395] gsm8k_1015 status=200 ok=True expected=3 predicted=3 correct=True latency=14.746s
