timestamp_unix,latency_ms,ok,http_status,gateway_instance,error
1782128530.320357,5.270,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128530.426089,5.293,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128530.531981,4.255,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128530.637387,5.182,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128530.744220,5.350,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128530.850369,4.216,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128530.954989,4.158,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128531.061602,4.298,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128531.167143,5.121,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128531.275012,6.044,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128531.381989,4.302,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128531.487102,5.192,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128531.593075,5.616,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128531.699154,6.371,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128531.806018,6.504,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128531.913133,5.039,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128532.021292,6.889,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128532.130490,8.181,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128532.240893,4.585,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128532.346035,4.187,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128532.450943,5.254,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128532.558399,4.758,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128532.664354,5.256,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128532.774629,3.545,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128532.883643,5.126,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128532.990439,7.167,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128533.098854,4.509,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128533.206483,6.567,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128533.314586,5.436,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128533.422100,4.983,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128533.528694,3.698,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128533.635569,5.146,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128533.742876,5.343,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128533.852802,6.425,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128533.963178,5.225,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128534.073579,4.940,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128534.179299,3.840,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128534.284162,3.477,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128534.388457,2.632,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128534.494939,3.915,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128534.600046,5.235,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128534.706055,2.730,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128534.809871,1.547,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128534.911970,3.313,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.018445,2.834,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128535.122012,1.801,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.224860,1.720,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.326861,1.248,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.432129,1.309,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.533859,3.991,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128535.639202,4.390,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.744134,5.905,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128535.852552,4.906,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128535.958187,5.369,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128536.064077,2.756,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128536.168070,1.980,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128536.272147,5.152,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128536.379166,5.801,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128536.486175,4.365,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128536.591259,5.853,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128536.697955,5.983,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128536.807115,5.143,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128536.913388,6.337,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128537.025645,5.065,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128537.131973,5.320,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128537.238583,5.982,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128537.345122,5.443,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128537.451053,4.632,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128537.557585,4.985,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128537.663083,4.370,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128537.768352,5.024,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128537.877922,6.540,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128537.988346,5.520,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128538.096123,5.477,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.202202,5.735,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.310813,3.731,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.416599,5.102,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.523145,5.588,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.631559,5.866,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.738111,4.886,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.844130,4.997,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128538.950678,5.496,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.057424,5.470,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.164363,5.376,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128539.271969,5.438,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128539.379384,5.807,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.486100,4.798,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.592387,6.399,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.701785,6.192,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.809128,5.772,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128539.918117,5.915,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128540.028967,5.708,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128540.134947,4.121,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128540.240142,5.199,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128540.346159,4.547,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128540.451080,3.704,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128540.555157,6.509,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128540.662079,6.892,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128540.771185,9.498,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128540.881012,5.708,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128540.989600,3.375,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128541.094320,2.739,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128541.198191,4.583,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128541.304399,4.668,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128541.410403,5.740,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128541.517088,4.408,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128541.623028,5.440,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128541.732147,5.516,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128541.839625,5.444,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128541.946202,7.544,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128542.058878,7.252,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128542.167024,2.147,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128542.271134,3.778,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128542.377667,5.427,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128542.484380,5.361,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128542.591903,5.443,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128542.698095,4.150,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128542.803229,5.085,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128542.912045,5.944,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128543.020959,4.899,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128543.129301,5.365,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128543.235217,4.902,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128543.341145,4.987,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128543.446341,4.648,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128543.552045,4.670,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128543.658193,8.915,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128543.769072,5.461,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128543.875252,4.996,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128543.981068,5.250,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128544.087097,4.543,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128544.191962,5.191,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128544.298000,5.085,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128544.404004,5.807,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128544.513934,4.763,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128544.619601,5.619,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128544.726269,2.210,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128544.830216,5.512,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128544.937289,6.200,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128545.044367,5.347,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128545.150947,5.185,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128545.257160,4.528,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128545.362151,5.774,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128545.469186,2.798,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128545.572200,6.975,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128545.680586,5.123,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128545.787426,6.001,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128545.894123,5.797,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128546.001566,4.579,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.107071,4.475,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.211995,3.987,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128546.317128,5.946,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.424590,5.126,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128546.530369,4.593,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.636147,5.139,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.742873,4.423,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.848096,5.451,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128546.955338,3.468,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128547.059933,4.727,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128547.165575,3.009,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128547.269132,5.870,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128547.376202,5.579,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128547.483242,5.386,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128547.592341,5.681,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128547.700184,5.974,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128547.807857,6.455,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128547.917373,4.988,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128548.024545,5.178,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128548.130589,5.541,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128548.238753,5.262,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128548.344513,5.220,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128548.450405,5.710,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128548.556882,2.860,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128548.660721,4.375,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128548.769342,3.923,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128548.873495,5.487,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128548.980299,5.075,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128549.086924,5.549,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128549.193437,5.197,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128549.299628,5.326,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128549.405416,4.703,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128549.511451,5.871,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128549.617580,5.595,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128549.724784,5.356,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128549.831496,5.198,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128549.937595,5.057,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.043382,5.114,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.149496,6.311,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.256548,5.236,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.362553,4.783,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128550.468836,4.909,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.574541,5.068,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.684864,4.818,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128550.791391,5.012,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128550.897797,4.493,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128551.005613,6.218,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128551.112556,4.872,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128551.219417,3.082,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128551.323607,5.036,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128551.429478,5.624,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128551.537253,4.471,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128551.643023,5.193,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128551.749776,5.207,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128551.855632,5.558,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128551.963122,5.475,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.069555,5.398,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.175945,5.144,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.282072,5.289,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.390032,5.228,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128552.495457,4.691,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.602299,5.049,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.708637,4.377,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128552.813404,5.692,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128552.919538,5.477,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128553.025682,5.886,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128553.132365,5.518,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128553.238550,5.220,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128553.344494,5.573,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128553.450906,4.295,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128553.558150,5.230,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128553.664516,5.080,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128553.770872,4.967,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128553.876774,5.142,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128553.984298,5.194,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128554.092287,5.068,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128554.198049,5.180,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128554.303574,5.345,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128554.410023,5.384,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128554.516544,4.278,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128554.622314,5.248,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128554.728457,4.344,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128554.834885,4.993,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128554.940488,4.954,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128555.046530,5.306,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128555.152525,5.277,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128555.259199,4.716,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128555.364774,5.398,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128555.472368,4.366,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128555.581325,5.311,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128555.689696,4.852,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128555.795630,5.021,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128555.901436,5.101,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.007806,5.230,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.114448,5.111,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.221947,4.783,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.329462,5.712,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128556.435482,5.448,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.541837,4.345,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128556.647540,5.448,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128556.754951,5.143,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.860799,5.086,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128556.968197,4.610,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128557.074033,5.281,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128557.183590,4.947,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128557.290134,5.366,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128557.397485,5.329,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128557.506071,5.565,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128557.612367,4.149,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128557.719774,1.723,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128557.822644,4.031,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128557.927789,6.154,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128558.034466,4.625,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128558.139571,4.522,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128558.244585,5.033,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128558.350375,4.670,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128558.456311,5.603,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128558.565567,4.834,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128558.671875,5.464,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128558.781065,5.146,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128558.889588,5.736,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128558.998093,3.721,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128559.105745,5.153,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128559.213008,4.076,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128559.317377,5.408,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128559.425442,3.998,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128559.531144,2.696,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128559.635527,5.212,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782128559.741419,4.116,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782128559.846525,5.006,1,200,inference-gateway-78cbd9f4cc-p6prt,
